"Decision","SourcePath","ReleasePath","ArchivePath","SizeBytes","SHA256_Source","SHA256_Release","SHA256_Archive","Reason"
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-207\scheduler.pt","","","1465","2CF3C64D9D43C5C59B99F144719C97AAB49BBA0AEE3C06B3B08CF8E317F19501","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-207\trainer_state.json","","","3585","23414F2E9ABA48E8D92950DA66A8F71C52F6C5F69242668D39EA4E29CAE52A95","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-207\training_args.bin","","","5201","DE3E8C82550ABD888CD1D604C02D84038E8DBF4E701F23C890F5100FD104378D","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-69\config.json","","","956","F223BB27AFC8F37E8E5898C7891B4F06DEAA22C26C6461C43778CCF8413DA252","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-69\model.safetensors","","","1112208060","5F9AD953BDFC432E93E637C6DD8F3C08D16276280F6B7E7B91A4824932B35B5C","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-69\optimizer.pt","","","2224530571","490117B90F848A362B28ABF927FEB3A8B6CA6343A6C477055315CC411A1D6ACF","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-69\rng_state.pth","","","14455","73DB91984994C677DEAE9A273E1331E18CE32493B5E0B18036B19F306627F7D0","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-69\scheduler.pt","","","1465","5A9B846A3F1B660816CFA1DF13D05B2A8AAB8A70D73B12697CEA4D65F995C4D5","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-69\trainer_state.json","","","1697","1BACD9DF873FF47D04BC6C0FC3D15F20FCEF5D65792E1DA9BA155BDD9B2AF502","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_model\checkpoint-69\training_args.bin","","","5201","DE3E8C82550ABD888CD1D604C02D84038E8DBF4E701F23C890F5100FD104378D","","","EXCLUDE: file under bert_model/ or xlm_banglish_model/ checkpoint folder; this release excludes all model checkpoints and their metadata. See models/README.md (future Zenodo deposit)."
"EXCLUDED","Clean data\brand_d_classifier\xlm_banglish_sentiment_realistic.csv","","","171099","2D5F57BD65AFB1E5C58668D74D737FFD294F7A57979359AC12D55486AABC46FB","","","EXCLUDE: out-of-scope -- mBERT and/or synthetic-data-only experiment, not the manuscript's reported XLM-RoBERTa/TF-IDF-LogReg pipeline. See docs/REPRODUCIBILITY_LIMITATIONS.md item 7."
"EXCLUDED","Clean data\brand_d_classifier\xlm_confusion_matrix.png","","","42608","A41F79604C352E733B6B0E27D58CD49921C72C357683D95E7C1A501CFC1F0B6D","","","EXCLUDE: out-of-scope -- mBERT and/or synthetic-data-only experiment, not the manuscript's reported XLM-RoBERTa/TF-IDF-LogReg pipeline. See docs/REPRODUCIBILITY_LIMITATIONS.md item 7."
"EXCLUDED","Clean data\brand_d_classifier\xlm_score_distribution.png","","","40892","B645D27DB9E3AF4166B2E7D9FE0BCFAC7AB35D717B126D6A8188757B111F1CAF","","","EXCLUDE: out-of-scope -- mBERT and/or synthetic-data-only experiment, not the manuscript's reported XLM-RoBERTa/TF-IDF-LogReg pipeline. See docs/REPRODUCIBILITY_LIMITATIONS.md item 7."
"EXCLUDED","Clean data\brand_d_classifier\xlm_summary.png","","","17587","FC2011513AB6A8EE0F43575B914B225E5882FBFC11890F511E357D8D435BB615","","","EXCLUDE: out-of-scope -- mBERT and/or synthetic-data-only experiment, not the manuscript's reported XLM-RoBERTa/TF-IDF-LogReg pipeline. See docs/REPRODUCIBILITY_LIMITATIONS.md item 7."
"EXCLUDED","Final Outputs & Analysis\All_9_Tables.docx","","","39326","CAE92BBBACFD6FD5D9A48AE6A09D52E1AF550A388E1C42F4CD28FDAB12095E4D","","","Excluded: reports a per-brand English dataset total (Brand A=2354/2357) that Sentiment_Analysis_Tables_Charts.xlsx's Dataset Overview sheet mislabels as the whole-dataset total. See docs/REPRODUCIBILITY_LIMITATIONS.md, item 1."
"EXCLUDED","Final Outputs & Analysis\Banglish Reviews\banglish_dataset_final.csv","","","79936","517489B4216951797BD889D77807FD6C98555DC082E469040E1EA93D1B2CF1B6","","","EXCLUDE: exact duplicate of the corresponding file in Banglish Analysis/, which is excluded anyway under the privacy rule (row-level name+review data) except where already copied to results/."
"EXCLUDED","Final Outputs & Analysis\Banglish Reviews\banglish_sentiment_scored_v2.xlsx","","","97021","B17B29C03C90DB1201F356BF7D2E57C647E39D7B87750E7D4EF1F303D33F30D0","","","EXCLUDE: exact duplicate of the corresponding file in Banglish Analysis/, which is excluded anyway under the privacy rule (row-level name+review data) except where already copied to results/."
"EXCLUDED","Final Outputs & Analysis\Banglish Reviews\confusion_matrix_validation_v2.png","","","36126","D05AF9E8F73598760C9E23DC690DE6F143F5E1906E5D9C727A81A2659CEAC14B","","","EXCLUDE: exact duplicate of the corresponding file in Banglish Analysis/, which is excluded anyway under the privacy rule (row-level name+review data) except where already copied to results/."
"EXCLUDED","Final Outputs & Analysis\Banglish Reviews\training_curve_v2.png","","","70854","98FA172D4D8CD4BEB9A51BAA834EDB42AC1247C5096B2C73D70C847080DD3B79","","","EXCLUDE: exact duplicate of the corresponding file in Banglish Analysis/, which is excluded anyway under the privacy rule (row-level name+review data) except where already copied to results/."
"EXCLUDED","Final Outputs & Analysis\Banglish Reviews\training_metrics_v2.json","","","785","1FD25CD506D5D271C66E8ED128802F147A8213098F47DF7426065FCBE880C199","","","EXCLUDE: exact duplicate of the corresponding file in Banglish Analysis/, which is excluded anyway under the privacy rule (row-level name+review data) except where already copied to results/."
"EXCLUDED","Final Outputs & Analysis\Gemini\All_9_Tables.docx","","","39326","CAE92BBBACFD6FD5D9A48AE6A09D52E1AF550A388E1C42F4CD28FDAB12095E4D","","","EXCLUDE: exact duplicate of a file already included from Final Outputs & Analysis/ (or Banglish Analysis/); scratch mirror."
"EXCLUDED","Final Outputs & Analysis\Gemini\img_01.png","","","62235","55E2D4CE31AF4EE7A91BEB91B9B5736DE3E2FDAFA75B411F3CC86F7DCDFBD33E","","","EXCLUDE: exact duplicate of a file already included from Final Outputs & Analysis/ (or Banglish Analysis/); scratch mirror."
"EXCLUDED","Final Outputs & Analysis\Gemini\img_02.png","","","57669","8A3B4074ED3CB44CD4FAD866849DCCECA1BA5B41F1AEF51118EE50A0E412CDF8","","","EXCLUDE: exact duplicate of a file already included from Final Outputs & Analysis/ (or Banglish Analysis/); scratch mirror."
"EXCLUDED","Final Outputs & Analysis\Gemini\img_03.png","","","51867","AC064E405D734F08BE7E03DAEB53169E6BDF98E6FE2929328FA15E2984B2E4E8","","","EXCLUDE: exact duplicate of a file already included from Final Outputs & Analysis/ (or Banglish Analysis/); scratch mirror."
"EXCLUDED","Final Outputs & Analysis\Gemini\img_04.png","","","55127","DA95CA5431AEEBACCBC9D36A8CEF9238E4ADA69E793351405FB97C978361C634","","","EXCLUDE: exists only in the non-finalized Gemini/ scratch folder, never promoted to the finalized output folder; per-brand totals inconsistent with the Dataset Overview sheet. See docs/REPRODUCIBILITY_LIMITATIONS.md item 4."
"EXCLUDED","Final Outputs & Analysis\Gemini\img_05.png","","","46448","334700C58CBEF5374FA8D7EE7DD01A153A94F77B6FCBA8F95580E5E45E0C217F","","","EXCLUDE: exists only in the non-finalized Gemini/ scratch folder, never promoted to the finalized output folder; per-brand totals inconsistent with the Dataset Overview sheet. See docs/REPRODUCIBILITY_LIMITATIONS.md item 4."
"EXCLUDED","Final Outputs & Analysis\Gemini\img_06.png","","","95111","9BE1FAD1DBA6CDAC5D3120E6A6798F8798FD270C03C0AA9AA3B773E3730C0D08","","","EXCLUDE: exists only in the non-finalized Gemini/ scratch folder, never promoted to the finalized output folder; per-brand totals inconsistent with the Dataset Overview sheet. See docs/REPRODUCIBILITY_LIMITATIONS.md item 4."
"EXCLUDED","Final Outputs & Analysis\Gemini\img_07.png","","","87989","FAF5FF062D18CD84FC9B5DEBBD10243CE2BC9318A5A2C326FF39CB7FB1253697","","","EXCLUDE: exact duplicate of a file already included from Final Outputs & Analysis/ (or Banglish Analysis/); scratch mirror."
"EXCLUDED","Final Outputs & Analysis\ROBERTA_All_Restaurants_Sentiment_Score.xlsx","","","1590662","2D217F646C69B9BDBFFC94E4A2DFDABE75D532214A0A7D4ABED01DBA910ED634","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW): despite the 'All_Restaurants' aggregate-sounding name, inspection confirmed full row-level export with real reviewer names + raw review text."
"EXCLUDED","Final Outputs & Analysis\Raw data\bangla_raw_reviews.xlsx","","","65608","AEDA16E51B49B294BDDC5D37E5E0D7A112BAA9BBD333914C022F849A0758DA5D","","","EXCLUDE (HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): large per-brand raw/labeled review compilation (thousands of rows), same reviewer-name + raw-text pattern as the smaller raw corpus."
"EXCLUDED","Final Outputs & Analysis\Raw data\english_raw_reviews.xlsx","","","3671629","0C70391D2E17AE3A7E900CACEEC29548DD6C67E1246C3A488522EAAABD4365CD","","","EXCLUDE (HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): large per-brand raw/labeled review compilation (thousands of rows), same reviewer-name + raw-text pattern as the smaller raw corpus."
"EXCLUDED","Final Outputs & Analysis\Raw data\raw_data_lebeled.xlsx","","","3875451","3BF0DA61C8A709EBEF4595C39AAFAAB407E2ACF672BD191F9968E09F724CB36A","","","EXCLUDE (HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): large per-brand raw/labeled review compilation (thousands of rows), same reviewer-name + raw-text pattern as the smaller raw corpus."
"EXCLUDED","Final Outputs & Analysis\Results_Section_Draft.docx","","","1354616","2FD4E47C0F2A148DD00BAAF0BBF804054BEC21A29E59E5E1EAC78C9C9434FA24","","","EXCLUDE: working manuscript draft, not a finalized result."
"EXCLUDED","Final Outputs & Analysis\Sentiment_Analysis_Tables_Charts.xlsx","","","27291","F845D0A8DFB0A893014E6755735C431887EEA18D28158427E5B2ED46ED206196","","","Excluded: Dataset Overview sheet states 2354/2357 as the whole English dataset; All_9_Tables.docx shows this is Brand A alone. The VADER-vs-RoBERTa agreement statistic (Cohen's Kappa=0.0857) computed from this file does not match the manuscript's reported figures. See docs/REPRODUCIBILITY_LIMITATIONS.md, item 1."
"EXCLUDED","Final Outputs & Analysis\VADER_All_Restaurants_Sentiment_Score.xlsx","","","1239159","E6655BA16D4F4DCFC959EAE59EF34632BBE102846ABF483AEB5538929D877A8E","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW): despite the 'All_Restaurants' aggregate-sounding name, inspection confirmed full row-level export with real reviewer names + raw review text."
"EXCLUDED","Final Outputs & Analysis\data_results_8_august.docx","","","4371674","50EE9B9055C707BBA57CA386DFDDD28FEDD1BFE329B58A681C129869DFF6A871","","","EXCLUDE: working manuscript draft, not a finalized result."
"EXCLUDED","Final Outputs & Analysis\img_01.png","","","62235","55E2D4CE31AF4EE7A91BEB91B9B5736DE3E2FDAFA75B411F3CC86F7DCDFBD33E","","","Excluded: keyword-frequency counts imply a corpus scale inconsistent with the disputed dataset-size figures. See docs/REPRODUCIBILITY_LIMITATIONS.md, item 1."
"EXCLUDED","Final Outputs & Analysis\img_02.png","","","57669","8A3B4074ED3CB44CD4FAD866849DCCECA1BA5B41F1AEF51118EE50A0E412CDF8","","","Excluded: same reason as img_01. See docs/REPRODUCIBILITY_LIMITATIONS.md, item 1."
"EXCLUDED","Final Outputs & Analysis\img_03.png","","","51867","AC064E405D734F08BE7E03DAEB53169E6BDF98E6FE2929328FA15E2984B2E4E8","","","Excluded: this release ships no results/figures or results/tables at all, by policy -- see results/README.md and RELEASE_NOTES.md."
"EXCLUDED","Final Outputs & Analysis\img_07.png","","","87989","FAF5FF062D18CD84FC9B5DEBBD10243CE2BC9318A5A2C326FF39CB7FB1253697","","","EXCLUDE: plots reviews-by-year, but no retained source file has any date/timestamp field, and the manuscript's own methodology notes state such a chart was intentionally omitted. Provenance could not be verified. See docs/REPRODUCIBILITY_LIMITATIONS.md item 3."
"EXCLUDED","Final Outputs & Analysis\mapping.png","","","2259057","C8C293BFE1700F5316AB9481D3661418C8A4C00CC6F9B591B6B9CD7432482F10","","","Excluded: this release ships no results/figures or results/tables at all, by policy -- see results/README.md and RELEASE_NOTES.md."
"EXCLUDED","Final Outputs & Analysis\review_volume_year_wise.png","","","170471","C6375F71D6AB1DEA6983BB2564C2E01E409F4A4FBAAEABCC75E8084ABB558E65","","","EXCLUDE: plots reviews-by-year, but no retained source file has any date/timestamp field, and the manuscript's own methodology notes state such a chart was intentionally omitted. Provenance could not be verified. See docs/REPRODUCIBILITY_LIMITATIONS.md item 3."
"EXCLUDED","Google map reviews (raw)\brand_a_google_map_reviews.csv","","","3285802","5D92AE0F0B56D9F8A320110E9D6016511417B754A246E8EDFC4AD7048FD3D794","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW / HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): row-level review data with reviewer name + raw review text (and, for raw files, a per-review URL). See data/README.md."
"EXCLUDED","Google map reviews (raw)\brand_b_google_map_reviews.csv","","","2930004","1743624442D19259F0F4297B8AA97F26D15C71EDD99C410F257A294D651C6CA0","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW / HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): row-level review data with reviewer name + raw review text (and, for raw files, a per-review URL). See data/README.md."
"EXCLUDED","Google map reviews (raw)\brand_c_google_map_reviews.csv","","","2543044","FBBB499A80F22E2F89AE701CA90E100C571139C7AF413A89980D0EF57F068290","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW / HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): row-level review data with reviewer name + raw review text (and, for raw files, a per-review URL). See data/README.md."
"EXCLUDED","Google map reviews (raw)\brand_d_google_map_reviews.csv","","","2887815","F012372E9530E35D7C06DB402D4D377C85B4A40F355157E276F09E22877CD94D","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW / HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): row-level review data with reviewer name + raw review text (and, for raw files, a per-review URL). See data/README.md."
"EXCLUDED","Google map reviews (raw)\brand_e_google_map_reviews.csv","","","3253330","6941EA08195D9AC27B878C7E361BC55D58D982B5C2CD5B19F8767B3AC1B11CDC","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW / HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): row-level review data with reviewer name + raw review text (and, for raw files, a per-review URL). See data/README.md."
"EXCLUDED","ROBERTA (BRAND_D)\brand_d_ROBERTA.csv","","","393797","EBB98889FA19FE671B58AF92DF1C242005D470FDA9D230138BB081FD0F139C57","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW): scored output retains reviewer name + raw review text alongside model scores."
"EXCLUDED","ROBERTA (BRAND_D)\brand_d_ROBERTA.xlsx","","","297974","B0B2D6FCD4BBBCA3641351AFA7293038DB201DC31CECC58FFEA844462A546319","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW): scored output retains reviewer name + raw review text alongside model scores."
"EXCLUDED","ROBERTA (BRAND_D)\brand_d_cleaned_ROBERTA.csv","","","287802","74DB06AFD442DE1EAC7C7EBA3777C5B422F6C6066DEE8EC3ABEFEBA208BA3DA0","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW / HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): row-level review data with reviewer name + raw review text (and, for raw files, a per-review URL). See data/README.md."
"EXCLUDED","ROBERTA (BRAND_D)\stars_VS_compound_score_relationship.png","","","24865","346FDDD1CA3EBAFAB1FBCB7073E98F830D3A0C3AB6DA40374AC420B81D9B0B51","","","Excluded: this release ships no results/figures or results/tables at all, by policy -- see results/README.md and RELEASE_NOTES.md."
"EXCLUDED","VADER (BRAND_D)\brand_d_VADER.csv","","","334779","1B37CBD2A9EB20067BBE83D934EFB1D1963633B85B0AEA9DA4E5037230409E6C","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW): scored output retains reviewer name + raw review text alongside model scores."
"EXCLUDED","VADER (BRAND_D)\brand_d_VADER.xlsx","","","221557","9122049A87FE18F1B4CA488726B2A5627702154865EC6EDFE055CA5A9F8021F1","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW): scored output retains reviewer name + raw review text alongside model scores."
"EXCLUDED","VADER (BRAND_D)\brand_d_cleaned_VADER.csv","","","276430","2E6B4489163B5BC2D3849B9858F6B673C62C8BE92D334FDDF4F5A58B680F301E","","","EXCLUDE (HOLD_FOR_PRIVACY_REVIEW / HOLD_FOR_ZENODO_AND_RIGHTS_REVIEW): row-level review data with reviewer name + raw review text (and, for raw files, a per-review URL). See data/README.md."
"EXCLUDED","VADER (BRAND_D)\brand_d_compound_score_VS_stars.png","","","23651","9EC1176907CB6F77ADADD3B97BF501830C33029AFA1BA5488828CAB23CCBE20D","","","Excluded: this release ships no results/figures or results/tables at all, by policy -- see results/README.md and RELEASE_NOTES.md."
"EXCLUDED","VADER (BRAND_D)\brand_d_no_of_consumer_by_stars.png","","","22793","415F17E11FE3F4A30C94B359F4813250AA8FF5AD7EFA6F6707D9ACE2D4EB0A93","","","Excluded: this release ships no results/figures or results/tables at all, by policy -- see results/README.md and RELEASE_NOTES.md."
"EXCLUDED","VADER (BRAND_D)\excel_to_CSV.py","","","104","E3433DB988879E2E80CACBB0F920F2E6D2E7DABE9274CCA94DF80FEDF2BC7B25","","","EXCLUDE: not required for the manuscript's reported method scope, or superseded/duplicate; see docs/REPRODUCIBILITY_LIMITATIONS.md and data/README.md."
"EXCLUDED","catagories.csv","","","4412","141023CD067DC93D66F2CC9E330A7FE63703FE8F8206DEC4BD57DA22BE3F023F","","","Excluded: this release ships no results/figures or results/tables at all, by policy -- see results/README.md and RELEASE_NOTES.md."
"EXCLUDED","catagories.xlsx","","","14663","F8A768893A5D8CC074DF9306FC1933DB21C4670A9FDBC1340B9F570A976D1EBF","","","Excluded: this release ships no results/figures or results/tables at all, by policy -- see results/README.md and RELEASE_NOTES.md."
"EXCLUDED","strategic fit using BDA.pdf","","","1722443","27FBB2390BDB6078630BC781961B4A4A7AD9CDF1465F2E56867F37CD2A8F0F3F","","","EXCLUDE: external reference/literature PDF, not team-authored; copyright risk. Cite instead of redistributing."
"EXCLUDED (BULK)","Clean data\brand_d_classifier\venv\ (40,092 files, not individually enumerated)","","","1188744744","","","","EXCLUDE: entire Python virtual environment. See .gitignore and docs/ENVIRONMENT_NOTES.md."
"GENERATED","",".gitignore","","209","","5C1B7F5C064561BD6165710E2F88AED380407911178BF07F1F64395921A7D89E","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","CITATION.cff","","1150","","B8D98C1A83C0716422F6497B585DB5266C0C4E1B0805C6FB966C12F277956D53","","Authored for this release: citation metadata for v1.0.0."
"GENERATED","","LICENSE","","1119","","0E0033CD22CBA513FFF763855D60CEBC593F7A81299D1A134CA24DF0309D5370","","Authored for this release: MIT license."
"GENERATED","","README.md","","16987","","BBABF4817A18FDA337B017C66126C8DE8D666C91C76AEDF9CD85747CE80AD4D0","","Documents exactly what this release can and cannot independently verify against the manuscript's reported numbers -- see docs/REPRODUCIBILITY_LIMITATIONS.md."
"GENERATED","","RELEASE_NOTES.md","","5997","","BF7E15EAD4A8ED59B4F7FE5314527649D4A47A77F92CEF481496082BC6DE9584","","Documents exactly what this release can and cannot independently verify against the manuscript's reported numbers -- see docs/REPRODUCIBILITY_LIMITATIONS.md."
"GENERATED","","config\model_registry.yaml","","3710","","6B9B7E38DCAAE910472713AB4FB563F6AC64FD34D6128DC8ABDCDD457BAAD30E","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","data\LICENSE_DATA.md","","1001","","51B3861998B401EB5969082E6B1D20534E4D57468F9BB9EDA8617459268FB43A","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","data\README.md","","6205","","44CA2915D9F85D37A004689DE8E602D81CE4F0D967E8886B16C41D02A4F1ACF6","","Documents exactly what this release can and cannot independently verify against the manuscript's reported numbers -- see docs/REPRODUCIBILITY_LIMITATIONS.md."
"GENERATED","","data\example\synthetic_schema_example.csv","","322","","69D46ABA80EA753A7E26B78B2A923C1D69FB7FDF6DB8B40A8D03E762C6160AEF","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","docs\CODE_CHANGES.md","","9328","","FD37E723BC2A9C6BD8BA957B7A2EABC664771ED7947CD9F5719C5F26BC18D00F","","Reconstructed/updated for this release; see RELEASE_NOTES.md / docs/CODE_CHANGES.md."
"GENERATED","","docs\DATA_PROVENANCE.md","","2136","","4780DC8BC8BF95F20A19E895EF0B7C67E09E241B24689C629D373E3EFA1D5B24","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","docs\ENVIRONMENT_NOTES.md","","2920","","49F47975B27F757C625370A876B54052DCB2CAA4BF71D685D5E7DB6A86F9CFA8","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","docs\PIPELINE.md","","2401","","606373A80F4DBC6A86841B55D261A74542814A959FF882AB04A6DFB01A12670D","","Documents exactly what this release can and cannot independently verify against the manuscript's reported numbers -- see docs/REPRODUCIBILITY_LIMITATIONS.md."
"GENERATED","","docs\REPRODUCIBILITY_LIMITATIONS.md","","18398","","66D2E89017FFE1A8C04E772CDEB7A4C68ACC904853E52DC5FDC7219D3AE069F6","","Documents exactly what this release can and cannot independently verify against the manuscript's reported numbers -- see docs/REPRODUCIBILITY_LIMITATIONS.md."
"GENERATED","","models\README.md","","1932","","31E971010455EED0E1018261B58F4516C588D6A89F6CE6AD4D14B21B40EE5366","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","requirements.txt","","2596","","31A84F8D2D19EAA62750EFB3F0558734BF9B78A317C92A9BBE00D02D446EEA11","","Reconstructed/updated for this release; see RELEASE_NOTES.md / docs/CODE_CHANGES.md."
"GENERATED","","results\README.md","","12005","","6811E58462645EEDF2E0E698B933E8F45E8ABFBCE49C71E8D03E2277DF29BA5D","","Documents exactly what this release can and cannot independently verify against the manuscript's reported numbers -- see docs/REPRODUCIBILITY_LIMITATIONS.md."
"GENERATED","","src\baseline\README.md","","740","","07BA16400F7B8B82555C053676CF6A006A784C0C27F6EC8658CAB563124629F2","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","src\evaluation\README.md","","903","","E79A8EEE4FA54CA0F712F2933749B6F7E5A1C65ED0D79ADE76070F4541D3F7EE","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","tests\smoke_test.py","","2894","","40A7C4E9412A0E843193E8B0EEE7EB9148FB7A6DDC890C406BC8E1578E2F8FBD","","Authored for this release (documentation, config, or test scaffolding) -- not present in the original project."
"GENERATED","","tests\test_preprocessing_output_contract.py","","4026","","13AA9F1590A56D89159FC0985CB0CD3AB5404A660DC46418829586812D23609F","","Authored for this release. See RELEASE_NOTES.md / docs/CODE_CHANGES.md."
